_id|isPb|wpm|acc|rawWpm|consistency|charStats|mode|mode2|quoteLength|restartCount|testDuration|afkDuration|incompleteTestSeconds|punctuation|numbers|language|funbox|difficulty|lazyMode|blindMode|bailedOut|tags|timestamp
64b2eeba73193c702ee6f7f2||46.9|93.33|46.9|50.88|180,0,0,0|quote|5000|1|0|46.06|0|0|false|false|english|none|normal|false|false|false||1689448088505
64b2ee8373193c702ee6f6ad||55.46|95.95|55.46|63.65|140,0,0,0|quote|2341|1|0|30.29|0|0|false|false|english|none|normal|false|false|false||1689448033833
64b2ee6273193c702ee6f5ee||54.25|94.55|54.25|62.4|256,0,0,0|quote|849|1|0|56.63|1|0|false|false|english|none|normal|false|false|false||1689448000966
64b2ee2173193c702ee6f484||54.11|89.77|54.11|53.81|190,0,0,0|quote|138|1|0|42.14|0|0|false|false|english|none|normal|false|false|false||1689447936349
64b2edf073193c702ee6f35a||50.26|91.28|51.75|51.89|135,1,1,0|quote|5425|1|0|32.23|0|0|false|false|english|none|normal|false|false|false||1689447887014
64b2edc373193c702ee6f24b||47.38|91.13|47.38|56.03|180,0,0,0|quote|1520|1|0|45.59|0|0|false|false|english|none|normal|false|false|false||1689447841219
64b2048c73193c702e20848f||45.71|94|46.72|57.27|228,1,0,0|quote|2131|1|0|59.85|0|0|false|false|english|none|normal|false|false|false||1689388137584
64b1aa9c73193c702e777dd5||48.95|91.13|54.44|65.32|107,3,2,0|quote|2581|1|1|26.23|0|0.17|false|false|english|none|normal|false|false|false||1689365116426
64b1aa5a73193c702e777c19||50.94|91.3|50.94|59.02|165,0,0,0|quote|1207|1|0|38.87|0|0|false|false|english|none|normal|false|false|false||1689365050217
64b1aa3173193c702e777aff||56.64|94.55|58.49|61.44|184,0,0,1|quote|864|1|2|38.98|0|25.72|false|false|english|none|normal|false|false|false||1689365009321
64b1a98073193c702e77764f||55.77|93.3|55.77|58.2|166,0,0,0|quote|556|1|0|35.72|1|0|false|false|english|none|normal|false|false|false||1689364832373
64b1a94373193c702e741be1||52.94|86.61|62.35|62.37|90,5,1,0|quote|5019|1|0|20.4|0|0|false|false|english|none|normal|false|false|false||1689364771688
64b1a92d73193c702e70c297||56.55|92.57|60|60.6|131,2,0,0|quote|5058|1|0|27.8|0|0|false|false|english|none|normal|false|false|false||1689364749150
64b1a89473193c702e70be71||57.9|94.86|57.9|52.84|276,0,0,0|quote|1708|1|1|57.2|0|12.56|false|false|english|none|normal|false|false|false||1689364595992
64b1a77473193c702e70b73a||53.47|89.72|65.57|74.18|84,6,0,1|quote|1267|1|0|18.85|0|0|false|false|english|none|normal|false|false|false||1689364309345
64b1a76073193c702e70b6a7||50.1|88.49|50.93|57.16|121,0,0,1|quote|595|1|1|28.98|0|0.08|false|false|english|none|normal|false|false|false||1689364288402
64b1a73a73193c702e70b5a7||58.62|89.29|58.62|33.05|49,0,0,0|words|10||2|10.03|0|2.16|false|false|english|none|normal|false|false|false||1689364250857
64b1a72a73193c702e70b547||76.5|93.1|85.5|78.4|51,2,0,0|words|10||0|8|1|0|false|false|english|none|normal|false|false|false||1689364234735
64b1a72073193c702e70b4ff||56.85|85.71|65.32|69.22|47,4,1,0|words|10||4|9.92|0|8.25|false|false|english|none|normal|false|false|false||1689364224857
64b1a70873193c702e70b44c||67.79|92.73|75|61.11|47,1,0,0|words|10||0|8.32|0|0|false|false|english|none|normal|false|false|false||1689364201331
64b1a6fe73193c702e70b416||81.02|94.64|81.02|65.37|53,0,0,0|words|10||0|7.85|0|0|false|false|english|none|normal|false|false|false||1689364191373
64b1a6f573193c702e70b3ce||90.57|100|90.57|76.06|48,0,0,0|words|10||0|6.36|0|0|false|false|english|none|normal|false|false|false||1689364181588
64b1a6ed73193c702e70b39e||71.27|93.33|71.27|55.95|55,0,0,0|words|10||2|9.26|0|10.07|false|false|english|none|normal|false|false|false||1689364173575
64b1a6d473193c702e70b30a||90|100|90|73.65|48,0,0,0|words|10||0|6.4|0|0|false|false|english|none|normal|false|false|false||1689364149424
64b1a6cc73193c702e70b2ce||86.24|95.92|86.24|74.12|47,0,0,0|words|10||0|6.54|0|0|false|false|english|none|normal|false|false|false||1689364140793
64b1a6c473193c702e70b29c||73.5|90.74|73.5|67.93|49,0,0,0|words|10||0|8|0|0|false|false|english|none|normal|false|false|false||1689364132595
64b1a6ba73193c702e70b261||66.5|83.93|81.61|73.13|44,5,1,0|words|10||0|7.94|0|0|false|false|english|none|normal|false|false|false||1689364122405
64b1a6af73193c702e70b222||90.45|100|90.45|82.27|45,0,0,0|words|10||0|5.97|0|0|false|false|english|none|normal|false|false|false||1689364112226
64b1a6a873193c702e70b1fd||81.54|98.15|81.54|77.85|53,0,0,0|words|10||3|7.8|0|5.23|false|false|english|none|normal|false|false|false||1689364104488
64b1a69473193c702e70b175||90.66|98.25|90.66|67.51|55,0,0,0|words|10||2|7.28|0|5.78|false|false|english|none|normal|false|false|false||1689364084629
64b1a68273193c702e70b0fe|true|95.84|100|95.84|62.28|48,0,0,0|words|10||1|6.01|0|1.19|false|false|english|none|normal|false|false|false||1689364066928
64b1a67773193c702e70b0b5||48.65|83.87|56.76|42.29|48,4,1,0|words|10||0|11.84|0|0|false|false|english|none|normal|false|false|false||1689364055690
64b1a66973193c702e70b05b||86.56|100|86.56|59.5|44,0,0,0|words|10||0|6.1|0|0|false|false|english|none|normal|false|false|false||1689364041664
64b1a66173193c702e70b025||92.92|96.67|92.92|70.19|58,0,0,0|words|10||0|7.49|0|0|false|false|english|none|normal|false|false|false||1689364033817
64b1a65873193c702e70afed||81.76|95.38|81.76|71.19|59,0,0,0|words|10||0|8.66|0|0|false|false|english|none|normal|false|false|false||1689364024563
64b1a64b73193c702e70af90||68.46|96.09|70.69|68.97|123,2,1,0|words|25||1|21.56|0|1.66|false|false|english|none|normal|false|false|false||1689364011445
64b1a62b73193c702e70aec3||78.3|97.06|79.09|67.7|98,1,0,0|time|15||3|15.02|0|2.56|false|false|english|none|normal|false|false|false||1689363980136
64b1a5f473193c702e70ad50||51.31|89.86|51.31|59.54|192,0,0,0|quote|901|1|0|44.9|0|0|false|false|english|none|normal|false|false|false||1689363924872
64b1a5c473193c702e6d5352||48.8|86.06|53.9|63.87|134,5,0,1|quote|471|1|3|32.95|0|28.67|false|false|english|none|normal|false|false|false||1689363876997
64b1a55573193c702e69f810||58.63|91.14|59.73|64.46|214,1,0,0|quote|852|1|0|43.8|0|0|false|false|english|none|normal|false|false|false||1689363765148
64b1a52673193c702e69f6ed||47.94|87.3|51.88|51.23|158,5,0,1|quote|753|1|0|39.55|0|0|false|false|english|none|normal|false|false|false||1689363718561
64b1a4ad73193c702e69f3db||55.39|94.81|58.1|59.92|143,3,0,0|quote|3839|1|0|30.98|0|0|false|false|english|none|normal|false|false|false||1689363597898
64b1a48c73193c702e69f30f||40.39|82.31|42.39|39.69|101,2,0,0|quote|404|1|1|30.01|1|12.95|false|false|english|none|normal|false|false|false||1689363564447
64b1a45c73193c702e69f1dd||49.22|89.88|56.09|55.88|136,2,0,4|quote|5171|1|0|33.16|0|0|false|false|english|none|normal|false|false|false||1689363516482
64b1a0ca73193c702e632820||59.29|95.05|60.9|59.98|184,1,0,0|quote|1095|1|1|37.24|0|7.86|false|false|english|none|normal|false|false|false||1689362603044
64b1a09573193c702e6326cc||57.35|94.01|57.35|64.74|267,0,0,0|quote|1908|1|0|55.87|0|0|false|false|english|none|normal|false|false|false||1689362549166
64b1a03973193c702e632450||53.95|92.42|53.95|57.98|120,0,0,0|quote|4400|1|0|26.69|0|0|false|false|english|none|normal|false|false|false||1689362457392
64b1a00873193c702e6322fe||65.27|97.88|65.27|62.14|185,0,0,0|quote|6822|1|1|34.01|0|14.87|false|false|english|none|normal|false|false|false||1689362408758
64b19f0a73193c702e631bcf||53.34|91.42|55.66|58.4|207,3,0,0|quote|1372|1|0|46.57|0|0|false|false|english|none|normal|false|false|false||1689362154734
64b19eb973193c702e5fc0fb||50.01|93.06|50.01|54.74|160,0,0,0|quote|3147|1|0|38.39|0|0|false|false|english|none|normal|false|false|false||1689362073165
64b19e9073193c702e5c6745||49.39|91.19|49.39|55.89|176,0,0,0|quote|6359|1|0|42.76|0|0|false|false|english|none|normal|false|false|false||1689362032687
64b19e6373193c702e5c6621||54.64|95.52|54.64|54.91|190,0,0,0|quote|3036|1|0|41.73|0|0|false|false|english|none|normal|false|false|false||1689361987177
64b19e1173193c702e5c6401||47.3|89.96|49.18|57.18|226,1,0,0|quote|2943|1|2|57.34|0|2.58|false|false|english|none|normal|false|false|false||1689361904934
64b19d6473193c702e5c5f60||55.4|90.5|55.4|60.15|159,0,0,0|quote|1348|1|0|34.44|0|0|false|false|english|none|normal|false|false|false||1689361732445
64b19bec73193c702e5c55ff||56.7|93.42|56.7|61.02|213,0,0,0|quote|3530|1|0|45.08|0|0|false|false|english|none|normal|false|false|false||1689361356472
64b19b9b73193c702e5c53ae||58.47|95.35|60.9|61.25|120,1,0,0|quote|1133|1|0|24.63|0|0|false|false|english|none|normal|false|false|false||1689361274873
64b19b7f73193c702e5c52f5||54.03|95.29|54.03|58.42|162,0,0,0|quote|2697|1|1|35.98|0|3.91|false|false|english|none|normal|false|false|false||1689361247811
64b19ac673193c702e559c63||39.45|90.95|40.61|36.23|205,1,0,1|quote|352|1|0|62.35|10|0|false|false|english|none|normal|false|false|false||1689361061995
64b19a8473193c702e559a76||43.56|87.59|44.13|47.5|230,1,0,0|quote|3123|1|0|63.36|0|0|false|false|english|none|normal|false|false|false||1689360996422
64b199ae73193c702e559495||56.69|95.28|56.69|65.37|101,0,0,0|quote|1653|1|0|21.38|0|0|false|false|english|none|normal|false|false|false||1689360782608
64b1999573193c702e5593e6||52.95|87.7|55.57|48.2|101,0,0,1|quote|5172|1|0|22.89|0|0|false|false|english|none|normal|false|false|false||1689360758187
64b1996373193c702e55928b||57.51|94.85|57.51|62.37|127,0,0,0|quote|6234|1|0|26.5|0|0|false|false|english|none|normal|false|false|false||1689360707689
64b1919773193c702e47f6e8||51.1|91.05|54.8|57.48|276,8,0,0|quote|382|1|0|64.82|1|0|false|false|english|none|normal|false|false|false||1689358711674
64b1915073193c702e47f4b1||47.98|89.94|50.73|58.83|157,3,1,0|quote|4974|1|0|39.27|0|0|false|false|english|none|normal|false|false|false||1689358641113
64b1912773193c702e47f378||51.48|91.87|51.48|53.66|113,0,0,0|quote|2785|1|0|26.34|0|0|false|false|english|none|normal|false|false|false||1689358599797
64b1910a73193c702e47f2a0||51.95|94.85|55.23|51.85|206,2,0,1|quote|249|1|0|47.58|0|0|false|false|english|none|normal|false|false|false||1689358570958
64b190d873193c702e47f117||49.38|91.62|49.38|60.9|172,0,0,0|quote|1863|1|0|41.8|0|0|false|false|english|none|normal|false|false|false||1689358520649
64b190ab73193c702e44970a||59.23|93.33|62.46|65.54|147,1,0,0|quote|3357|1|0|29.78|0|0|false|false|english|none|normal|false|false|false||1689358476176
64b1908973193c702e413d71||57.1|94.68|57.1|62.36|178,0,0,0|quote|417|1|0|37.41|0|0|false|false|english|none|normal|false|false|false||1689358441605
64b1905f73193c702e413c59||61.41|95.45|61.41|64.11|189,0,0,0|quote|2013|1|0|36.93|0|0|false|false|english|none|normal|false|false|false||1689358400080
64b1903873193c702e413b39||53.81|93.43|53.81|58.73|193,0,0,0|quote|1312|1|0|43.04|0|0|false|false|english|none|normal|false|false|false||1689358360299
64b1900a73193c702e4139e2||54.43|96.53|54.43|56.25|248,0,0,0|quote|1071|1|0|54.68|0|0|false|false|english|none|normal|false|false|false||1689358314688
64b18fcd73193c702e41381a||50.39|95.24|50.39|49.11|157,0,0,0|quote|4893|1|0|37.39|0|0|false|false|english|none|normal|false|false|false||1689358253883
64b18fa573193c702e4136ef||43.87|89.81|43.87|52.26|136,0,0,0|quote|3551|1|0|37.2|0|0|false|false|english|none|normal|false|false|false||1689358213352
64b18f7b73193c702e4135b9||52.65|90.7|52.65|58.59|273,0,0,0|quote|4753|1|0|62.22|1|0|false|false|english|none|normal|false|false|false||1689358171421
64b18f3673193c702e4133c4||50.97|90.83|53.4|53.85|210,1,0,2|quote|6711|1|0|49.44|0|0|false|false|english|none|normal|false|false|false||1689358103083
64b18f0373193c702e413242||50.14|89.52|52.48|43.94|107,1,0,0|quote|238|1|0|25.61|0|0|false|false|english|none|normal|false|false|false||1689358051322
64b18ee373193c702e413141||60.74|95.32|60.74|61.7|282,0,0,0|quote|546|1|0|55.71|0|0|false|false|english|none|normal|false|false|false||1689358019297
64b18e9373193c702e412eed||52.06|92.58|54.32|58.2|253,2,0,0|quote|675|1|0|58.32|0|0|false|false|english|none|normal|false|false|false||1689357938964
64b18ddf73193c702e41297d||49.8|94.41|49.8|53.58|269,0,0,0|quote|4204|1|0|64.82|0|0|false|false|english|none|normal|false|false|false||1689357760155
64b17b5273193c702e1871fe|true|69.39|93.32|75.19|72.05|347,10,0,0|time|60||0|60.01|0|0|false|false|english|none|normal|false|false|false||1689353010523
64b17ada73193c702e186e29||60.79|88.49|67.99|66.82|304,15,1,0|time|60||0|60.01|0|0|false|false|english|none|normal|false|false|false||1689352890608
64b17a9c73193c702e186c44||66.59|92.25|69.79|70.37|333,4,0,1|time|60||0|60.01|0|0|false|false|english|none|normal|false|false|false||1689352828767
64b17a5e73193c702e186a5a||61.37|89.44|67.57|72.28|307,11,0,1|time|60||0|60.03|0|0|false|false|english|none|normal|false|false|false||1689352767256
64b17a2073193c702e18685a||67.39|90.7|72.39|64.16|337,13,1,0|time|60||0|60.01|0|0|false|false|english|none|normal|false|false|false||1689352705261
64b179e373193c702e186652||66.18|92.95|68.38|63.31|331,3,0,0|time|60||2|60.02|0|10.54|false|false|english|none|normal|false|false|false||1689352643633
64b1799573193c702e1863d5||58.81|89.12|58.81|55.52|128,0,0,0|words|25||0|26.12|0|0|false|false|english|none|normal|false|false|false||1689352565722
64b1797973193c702e18630d||72.89|93.13|75.96|69.15|119,2,0,0|words|25||0|19.59|0|0|false|false|english|none|normal|false|false|false||1689352537908
64b1796373193c702e186251|true|79.22|95.1|79.22|81.81|136,0,0,0|words|25||0|20.6|0|0|false|false|english|none|normal|false|false|false||1689352516082
64b175ac73193c702e11921f||63.05|91.3|66.08|61.11|125,3,1,0|words|25||0|23.79|0|0|false|false|english|none|normal|false|false|false||1689351565012
64b1759273193c702e119132||64.17|91.18|67.38|63.39|120,1,0,0|words|25||0|22.44|0|0|false|false|english|none|normal|false|false|false||1689351539352
64b1757a73193c702e119050||59.08|82.48|75.63|64.42|100,10,1,1|words|25||0|20.31|0|0|false|false|english|none|normal|false|false|false||1689351514449
64b1755a73193c702e118f39|true|70.75|93.55|74.37|73.54|254,5,0,0|words|50||0|43.08|0|0|false|false|english|none|normal|false|false|false||1689351482777
64b1752d73193c702e118dc6|true|68.79|93.61|69.9|65.82|248,2,0,0|words|50||0|43.26|0|0|false|false|english|none|normal|false|false|false||1689351437753
64b1750073193c702e118c4f|true|66.22|92.76|66.22|62.7|262,0,0,0|words|50||0|47.48|0|0|false|false|english|none|normal|false|false|false||1689351392662
64b174a873193c702e118960|true|69.38|93.95|72.18|71.95|347,3,0,0|time|60||0|60.02|0|0|false|false|english|none|normal|false|false|false||1689351305036
64b1746a73193c702e0ad603||65.39|92.84|67.79|65.28|327,3,0,0|time|60||0|60.01|0|0|false|false|english|none|normal|false|false|false||1689351243007
64b1742d73193c702e0ad407||64.18|90.03|67.98|66.8|321,7,0,1|time|60||0|60.02|0|0|false|false|english|none|normal|false|false|false||1689351181343
64b173e473193c702e0ad190||65.54|92.31|65.54|59.76|129,0,0,0|words|25||0|23.62|0|0|false|false|english|none|normal|false|false|false||1689351108983
64b173ca73193c702e0ad090||65.26|95.1|65.26|62.98|134,0,0,0|words|25||0|24.64|0|0|false|false|english|none|normal|false|false|false||1689351082858
64b173b073193c702e0acfa7||71.64|93.38|76.42|66.1|120,2,0,0|words|25||0|20.1|0|0|false|false|english|none|normal|false|false|false||1689351056329
64b1739a73193c702e0acee2||67.14|92.81|67.14|65|125,0,0,0|words|25||0|22.34|0|0|false|false|english|none|normal|false|false|false||1689351034507
64b1737d73193c702e0acdf0|true|76.29|96.38|76.29|74.95|133,0,0,0|words|25||0|20.92|0|0|false|false|english|none|normal|false|false|false||1689351005651
64b1736573193c702e0acd16||87.76|98.11|87.76|63.87|52,0,0,0|words|10||0|7.11|0|0|false|false|english|none|normal|false|false|false||1689350981583
64b1735c73193c702e0accbf||71.41|92.73|83.83|69.19|46,2,0,0|words|10||1|7.73|0|2.03|false|false|english|none|normal|false|false|false||1689350972817
64b1734f73193c702e0acc49||82.51|91.94|82.51|61.04|57,0,0,0|words|10||1|8.29|0|2.96|false|false|english|none|normal|false|false|false||1689350959493
64b1734073193c702e0acbce|true|95.54|100|95.54|66.18|50,0,0,0|words|10||0|6.28|0|0|false|false|english|none|normal|false|false|false||1689350945049
64b1733873193c702e0acb8c|true|87.68|98.15|92.84|73.15|51,0,0,1|words|10||0|6.98|0|0|false|false|english|none|normal|false|false|false||1689350936740
64b1731b73193c702e0aca99||53.47|88.89|53.47|57.48|183,0,0,0|quote|1210|1|0|41.07|0|0|false|false|english|none|normal|false|false|false||1689350939000
64b172eb73193c702e0ac8db||45.33|89.89|45.33|51.09|237,0,0,0|quote|4890|1|0|62.74|0|0|false|false|english|none|normal|false|false|false||1689350891000
64b172a873193c702e0ac63a||41.22|86.03|41.22|51.66|225,0,0,0|quote|4615|1|0|65.51|0|0|false|false|english|none|normal|false|false|false||1689350824000
64af4d3073193c702ee8a1a3||51.11|90.82|51.11|55.49|173,0,0,0|quote|6259|1|0|40.62|0|0|false|false|english|none|normal|false|false|false||1689210160000
64af387273193c702ec02498||49.71|92.19|50.13|57.48|232,0,0,1|quote|5159|1|0|56.01|0|0|false|false|english|none|normal|false|false|false||1689204850000
64ae889873193c702e6d0d4d||39.53|92.17|39.53|41.38|203,0,0,0|quote|1013|1|0|61.62|1|0|false|false|english|none|normal|false|false|false||1689159832000
64ae878873193c702e665897||42.93|89.72|42.93|49.15|224,0,0,0|quote|6157|1|0|62.62|0|0|false|false|english|none|normal|false|false|false||1689159560000
64ae872d73193c702e6655db||40.65|88.52|41.42|46.09|157,2,0,1|quote|3496|1|0|46.35|0|0|false|false|english|none|normal|false|false|false||1689159469000
64ae86f373193c702e665419||42.92|90.38|42.92|47.35|137,0,0,0|quote|5944|1|4|38.3|0|6.77|false|false|english|none|normal|false|false|false||1689159411000
64ae008b73193c702e6527bc||63.16|89.69|73.95|72.42|158,7,0,0|time|30|-1|0|30.02|0|0|false|false|english|none|normal|false|false|false||1689125003000
64ae005673193c702e652693||83.54|98.59|84.74|77.78|209,2,0,0|time|30|-1|0|30.02|0|0|false|false|english|none|normal|false|false|false||1689124950000
64adff4c73193c702e652100||63.56|91.76|68.35|64.93|159,4,0,1|time|30|-1|1|30.02|0|11.29|false|false|english|none|normal|false|false|false||1689124684000
64adfe5773193c702e5e6f48||69.58|94.12|69.58|68|174,0,0,0|time|30|-1|0|30.01|0|0|false|false|english|none|normal|false|false|false||1689124439000
64adfe3773193c702e5e6e9b||69.18|93.78|75.17|76.03|173,6,0,1|time|30|-1|0|30.01|0|0|false|false|english|none|normal|false|false|false||1689124407000
64adfe1773193c702e5e6e04||66.38|94.35|68.38|57.98|166,3,0,0|time|30|-1|1|30.01|0|18.31|false|false|english|none|normal|false|false|false||1689124375000
64adfddd73193c702e5e6cde||71.58|96.41|74.38|68.79|179,1,0,0|time|30|-1|0|30.01|0|0|false|false|english|none|normal|false|false|false||1689124317000
64adfdbd73193c702e5e6c39||67.98|94.85|76.77|72.71|170,5,0,0|time|30|-1|0|30.01|0|0|false|false|english|none|normal|false|false|false||1689124285000
64adfd9e73193c702e5e6b7b||68.35|93.01|68.35|63.61|171,0,0,0|time|30|-1|1|30.02|0|0.22|false|false|english|none|normal|false|false|false||1689124254000
64adfd7c73193c702e5e6aba||76.77|97.51|78.77|73.82|192,0,0,1|time|30|-1|0|30.01|0|0|false|false|english|none|normal|false|false|false||1689124220000
64adfd5b73193c702e5e69ee||71.18|94.76|71.18|69.26|178,0,0,0|time|30|-1|0|30.01|0|0|false|false|english|none|normal|false|false|false||1689124187000
64adfd3b73193c702e5e6942||61.96|90.56|67.55|60.81|155,3,1,1|time|30|-1|1|30.02|0|10.26|false|false|english|none|normal|false|false|false||1689124155000
64adfd0773193c702e5e6821||46.64|88.43|46.64|59.45|103,0,0,0|quote|6685|1|0|26.5|0|0|false|false|english|none|normal|false|false|false||1689124103000
64adfce973193c702e5e6776||52.95|93.29|52.95|59.1|299,0,0,0|quote|918|1|0|67.76|0|0|false|false|english|none|normal|false|false|false||1689124073000
64adfc9f73193c702e5e6609||58.63|95.81|58.63|58.83|182,0,0,0|quote|772|1|0|37.25|0|0|false|false|english|none|normal|false|false|false||1689123999000
64adfc7373193c702e5e6505||51.2|92.07|51.2|50.62|205,0,0,0|quote|871|1|0|48.05|0|0|false|false|english|none|normal|false|false|false||1689123955000
64adfc3b73193c702e5e63d6||52.02|91.83|52.02|58.45|232,0,0,0|quote|3367|1|0|53.52|0|0|false|false|english|none|normal|false|false|false||1689123899000
64adfbff73193c702e5e6280||45.77|90.73|45.77|46.68|184,0,0,0|quote|713|1|0|48.24|0|0|false|false|english|none|normal|false|false|false||1689123839000
64adfbc773193c702e5e6159||50.93|89.71|50.93|55.9|153,0,0,0|quote|6630|1|0|36.05|0|0|false|false|english|none|normal|false|false|false||1689123783000
64adfb9c73193c702e5e6088||52.73|94.85|55.28|60.57|248,0,1,1|quote|1861|1|0|56.44|0|0|false|false|english|none|normal|false|false|false||1689123740000
64adfb5f73193c702e5e5f46||55.73|92.38|55.73|63.06|204,0,0,0|quote|4940|1|0|43.93|0|0|false|false|english|none|normal|false|false|false||1689123679000
64add82373193c702e1af823||46.31|88.93|46.31|51.13|213,0,0,0|quote|1767|1|0|55.19|1|0|false|false|english|none|normal|false|false|false||1689114659000
64adbe8e73193c702ee50698||52.33|94|53.8|59.09|178,0,0,1|quote|713|1|0|40.82|0|0|false|false|english|none|normal|false|false|false||1689108110000
64adbe5d73193c702ee50554||34.07|95.8|36.93|12.68|107,2,0,0|quote|6832|1|0|37.69|14|0|false|false|english|none|normal|false|false|false||1689108061000
64ad968b73193c702e9a8416||45.15|86.21|47.45|51.06|118,0,0,1|quote|4032|1|0|31.36|0|0|false|false|english|none|normal|false|false|false||1689097867000
64ad74a773193c702e56af65||46.11|87.66|46.79|55.78|269,1,0,0|quote|3213|1|1|70.01|1|48.32|false|false|english|none|normal|false|false|false||1689089191000
64ad421873193c702ef78513||46.72|90|46.72|51.55|192,0,0,0|quote|901|1|0|49.31|0|0|false|false|english|none|normal|false|false|false||1689076248000
64ad416173193c702ef77fbe||49.74|93.25|49.74|46.76|219,0,0,0|quote|168|1|0|52.84|3|0|false|false|english|none|normal|false|false|false||1689076065000
64ad412873193c702ef77e0e||35.26|89.24|35.26|36.37|138,0,0,0|quote|3882|1|0|46.96|6|0|false|false|english|none|normal|false|false|false||1689076008000
64acb70573193c702ee907e2||43.29|89.34|48.05|50.1|100,1,0,2|quote|4152|1|1|27.72|0|0.34|false|false|english|none|normal|false|false|false||1689040645000
64acb6dd73193c702ee906d8||47.5|90.21|51.3|63.64|200,3,0,0|quote|1612|1|0|50.53|0|0|false|false|english|none|normal|false|false|false||1689040605000
64acb6a273193c702ee90557||59.59|94.15|59.59|50.03|176,0,0,0|quote|1355|1|0|35.44|0|0|false|false|english|none|normal|false|false|false||1689040546000
64acb57873193c702ee8fe6a||40.47|94.12|40.47|45.34|140,0,0,0|quote|5621|1|0|41.51|0|0|false|false|english|none|normal|false|false|false||1689040248000
64acb54d73193c702ee8fd70||48.55|88.1|48.55|58.24|110,0,0,0|quote|5340|1|0|27.19|0|0|false|false|english|none|normal|false|false|false||1689040205000
64acb4a973193c702ee8f9af||56.83|96.33|56.83|64.69|236,0,0,0|quote|3228|1|0|49.83|0|0|false|false|english|none|normal|false|false|false||1689040041000
64acb42173193c702ee5a137||45.79|94.29|45.79|57.99|294,0,0,0|quote|4660|1|0|77.05|0|0|false|false|english|none|normal|false|false|false||1689039905000
64acb3bd73193c702ee24981||63.53|97.77|65.39|70.23|171,0,0,1|quote|703|1|2|32.3|0|1.79|false|false|english|none|normal|false|false|false||1689039805000
64acb25473193c702ee241cc||44.07|89.14|44.07|57.13|233,0,0,0|quote|3123|1|0|63.45|1|0|false|false|english|none|normal|false|false|false||1689039444000
64acb21373193c702ee24079||50.83|91.01|52.65|63.58|168,1,0,0|quote|2921|1|0|39.66|0|0|false|false|english|none|normal|false|false|false||1689039379000
64acb1e973193c702ee23fae||47.37|91.88|47.37|51.69|213,0,0,0|quote|2116|1|0|53.96|0|0|false|false|english|none|normal|false|false|false||1689039337000
64acb1a173193c702ee23e41||56.35|95.05|57.63|58.71|265,1,0,0|quote|4894|1|0|56.43|0|0|false|false|english|none|normal|false|false|false||1689039265000
64acb16573193c702ee23cf9||60.13|95.21|60.13|57.04|137,0,0,0|quote|5595|1|0|27.34|0|0|false|false|english|none|normal|false|false|false||1689039205000
64acb11c73193c702ee23b58||52.06|91.09|53|55.79|223,1,0,0|quote|1866|1|0|51.4|0|0|false|false|english|none|normal|false|false|false||1689039132000
64acb0df73193c702ee23a13||50.95|90.2|50.95|48.01|219,0,0,0|quote|168|1|0|51.58|0|0|false|false|english|none|normal|false|false|false||1689039071000
64acb05d73193c702edb8c7a||61.71|96.12|61.71|59.28|247,0,0,0|quote|148|1|0|48.03|0|0|false|false|english|none|normal|false|false|false||1689038940000
64acafbd73193c702edb8900||50.98|93.86|50.98|59.06|256,0,0,0|quote|1171|1|0|60.26|0|0|false|false|english|none|normal|false|false|false||1689038781000
64acaf7e73193c702edb87ba||49.72|91.28|51.77|60.75|170,1,0,0|quote|3247|1|0|41.03|0|0|false|false|english|none|normal|false|false|false||1689038718000
64acaf5273193c702edb86e8||62.69|96.2|62.69|70.3|149,0,0,0|quote|126|1|0|28.52|0|0|false|false|english|none|normal|false|false|false||1689038674000
64acaf1b73193c702edb85d4||51.74|92.16|52.61|59.45|240,1,0,0|quote|3300|1|0|55.66|0|0|false|false|english|none|normal|false|false|false||1689038619000
64acae7873193c702edb82c6||50.92|92.28|50.92|61.2|224,0,0,0|quote|895|1|0|52.79|0|0|false|false|english|none|normal|false|false|false||1689038456000
64acae3f73193c702edb8199||54.93|95.5|56.12|54.9|186,0,0,1|quote|1053|1|0|40.63|1|0|false|false|english|none|normal|false|false|false||1689038399000
64acadaf73193c702edb7e9b||50.96|93.38|50.96|60.78|126,0,0,0|quote|4589|1|0|29.67|1|0|false|false|english|none|normal|false|false|false||1689038255000
64acad8d73193c702edb7dee||53.52|93.96|55.9|65.19|135,1,0,0|quote|1870|1|0|30.27|0|0|false|false|english|none|normal|false|false|false||1689038221000
64acad5373193c702edb7cd4||57.7|94.74|57.7|56.77|162,0,0,0|quote|3576|1|0|33.69|0|0|false|false|english|none|normal|false|false|false||1689038163000
64acad2973193c702edb7be2||47.59|91.64|48.13|49.94|265,1,0,0|quote|2969|1|1|66.82|0|0.87|false|false|english|none|normal|false|false|false||1689038121000
64aca92373193c702ece11b0||44.58|89.77|44.58|52.82|270,0,0,0|quote|1794|1|0|72.68|0|0|false|false|english|none|normal|false|false|false||1689037091000
64aca8d773193c702ece1029||46.34|90.74|46.34|53.73|243,0,0,0|quote|4377|1|0|62.93|0|0|false|false|english|none|normal|false|false|false||1689037015000
64aca3ff73193c702ec74e14||49.39|92.96|51.84|58.93|241,2,0,1|quote|2552|1|1|58.56|0|1.2|false|false|english|none|normal|false|false|false||1689035775000
